date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:11:39%20GMT	https://www.intellectsoft.net/services/enterprise-development	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/enterprise-development	(from https://www.intellectsoft.net/)
15:11:39	1402/1402	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-57a%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/mobile-app-dev.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/mobile-app-dev.svg	(from https://www.intellectsoft.net/)
15:11:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:11:41%20GMT	https://www.intellectsoft.net/services/mobile-development	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/mobile-development	(from https://www.intellectsoft.net/)
15:11:40	1808/1808	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-710%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/dedicated-team.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/dedicated-team.svg	(from https://www.intellectsoft.net/)
15:11:41	1504/1504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-5e0%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/it-consulting.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/it-consulting.svg	(from https://www.intellectsoft.net/)
15:11:41	1158/1158	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-486%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/quality-assurance.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/quality-assurance.svg	(from https://www.intellectsoft.net/)
15:11:41	943/943	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-3af%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/construction.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/construction.svg	(from https://www.intellectsoft.net/)
15:11:41	594/594	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-252%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/healthcare.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/healthcare.svg	(from https://www.intellectsoft.net/)
15:11:42	53397/53397	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:11:43%20GMT	https://www.intellectsoft.net/platforms/healthcare	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/healthcare	(from https://www.intellectsoft.net/)
15:11:43	641/641	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-281%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/retail-ecomerce.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/retail-ecomerce.svg	(from https://www.intellectsoft.net/)
15:11:43	1115/1115	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-45b%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/finance-insurance.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/finance-insurance.svg	(from https://www.intellectsoft.net/)
15:11:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:11:44%20GMT	https://www.intellectsoft.net/solutions/fintech	C:/My%20Web%20Sites/clones/www.intellectsoft.net/solutions/fintech	(from https://www.intellectsoft.net/)
15:11:44	1114/1114	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-45a%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/travel-hospitality.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/travel-hospitality.svg	(from https://www.intellectsoft.net/)
15:11:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:11:45%20GMT	https://www.intellectsoft.net/platforms/hospitality	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/hospitality	(from https://www.intellectsoft.net/)
15:11:45	1241/1241	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-4d9%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offers/insurance-main.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offers/insurance-main.svg	(from https://www.intellectsoft.net/)
15:11:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:11:46%20GMT	https://www.intellectsoft.net/platforms/insurance-software-solutions	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/insurance-software-solutions	(from https://www.intellectsoft.net/)
15:11:46	84724/84724	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-14af4%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/cirrus-1x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/cirrus-1x.jpg	(from https://www.intellectsoft.net/)
15:11:46	84724/84724	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-14af4%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/cirrus-2x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/cirrus-2x.jpg	(from https://www.intellectsoft.net/)
15:11:47	50075/50075	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:11:48%20GMT	https://www.intellectsoft.net/cases/cirrus	C:/My%20Web%20Sites/clones/www.intellectsoft.net/cases/cirrus.html	(from https://www.intellectsoft.net/)
15:11:47	101922/101922	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-18e22%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/eurostar-1x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/eurostar-1x.jpg	(from https://www.intellectsoft.net/)
15:11:47	101922/101922	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-18e22%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/eurostar-2x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/eurostar-2x.jpg	(from https://www.intellectsoft.net/)
15:11:48	50412/50412	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:11:49%20GMT	https://www.intellectsoft.net/cases/eurostar	C:/My%20Web%20Sites/clones/www.intellectsoft.net/cases/eurostar.html	(from https://www.intellectsoft.net/)
15:11:48	102368/102368	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-18fe0%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/harley-davidson-1x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/harley-davidson-1x.jpg	(from https://www.intellectsoft.net/)
15:11:48	102368/102368	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-18fe0%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/harley-davidson-2x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/harley-davidson-2x.jpg	(from https://www.intellectsoft.net/)
15:11:49	5446/5446	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-1546%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/harley-davidson.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/harley-davidson.svg	(from https://www.intellectsoft.net/)
15:11:49	49205/49205	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:11:50%20GMT	https://www.intellectsoft.net/cases/harley-davidson	C:/My%20Web%20Sites/clones/www.intellectsoft.net/cases/harley-davidson.html	(from https://www.intellectsoft.net/)
15:11:50	66145/66145	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-10261%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/ernst-young-1x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/ernst-young-1x.jpg	(from https://www.intellectsoft.net/)
15:11:50	66145/66145	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-10261%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/ernst-young-2x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/ernst-young-2x.jpg	(from https://www.intellectsoft.net/)
15:11:50	10223/10223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-27ef%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/ernst-young.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/ernst-young.svg	(from https://www.intellectsoft.net/)
15:11:51	48900/48900	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:11:52%20GMT	https://www.intellectsoft.net/cases/ernst-young	C:/My%20Web%20Sites/clones/www.intellectsoft.net/cases/ernst-young.html	(from https://www.intellectsoft.net/)
15:11:51	92662/92662	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-169f6%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/guinness-1x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/guinness-1x.jpg	(from https://www.intellectsoft.net/)
15:11:52	92662/92662	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-169f6%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/guinness-2x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/guinness-2x.jpg	(from https://www.intellectsoft.net/)
15:11:52	45103/45103	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:11:53%20GMT	https://www.intellectsoft.net/cases/guinness	C:/My%20Web%20Sites/clones/www.intellectsoft.net/cases/guinness.html	(from https://www.intellectsoft.net/)
15:11:54	107789/107789	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1a50d%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/jaguar-talk-1x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/jaguar-talk-1x.jpg	(from https://www.intellectsoft.net/)
15:11:54	107789/107789	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1a50d%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-success/jaguar-talk-2x.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-success/jaguar-talk-2x.jpg	(from https://www.intellectsoft.net/)
15:11:55	7063/7063	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-1b97%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/jaguar-talk.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/jaguar-talk.svg	(from https://www.intellectsoft.net/)
15:11:56	49928/49928	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:11:56%20GMT	https://www.intellectsoft.net/cases/jaguar-talk	C:/My%20Web%20Sites/clones/www.intellectsoft.net/cases/jaguar-talk.html	(from https://www.intellectsoft.net/)
15:11:57	2237/2237	---M--	200	added ('OK')	image/png	etag:%22623acea7-8bd%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/cirrus.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/cirrus.png	(from https://www.intellectsoft.net/)
15:11:58	2081/2081	---M--	200	added ('OK')	image/png	etag:%22623acea7-821%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/eurostar.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/eurostar.png	(from https://www.intellectsoft.net/)
15:11:58	4141/4141	---M--	200	added ('OK')	image/png	etag:%22623acea7-102d%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/harley-davidson.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/harley-davidson.png	(from https://www.intellectsoft.net/)
15:11:59	2157/2157	---M--	200	added ('OK')	image/png	etag:%22623acea7-86d%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/ernst-young.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/ernst-young.png	(from https://www.intellectsoft.net/)
15:12:00	3167/3167	---M--	200	added ('OK')	image/png	etag:%22623acea7-c5f%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/guinness.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/guinness.png	(from https://www.intellectsoft.net/)
15:12:01	2916/2916	---M--	200	added ('OK')	image/png	etag:%22623acea7-b64%22	https://www.intellectsoft.net/assets/cbef7669/img/clients-logo/jaguar-talk.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/clients-logo/jaguar-talk.png	(from https://www.intellectsoft.net/)
15:12:02	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:12:03%20GMT	https://www.intellectsoft.net/blog	C:/My%20Web%20Sites/clones/www.intellectsoft.net/blog	(from https://www.intellectsoft.net/)
15:12:07	72033/72033	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-11961%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offices/oslo-norway.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offices/oslo-norway.jpg	(from https://www.intellectsoft.net/)
15:12:08	914730/914730	---M--	200	added ('OK')	image/png	etag:%22623acea7-df52a%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offices/western-ukraine.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offices/western-ukraine.png	(from https://www.intellectsoft.net/)
15:12:10	114827/114827	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1c08b%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offices/london-uk.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offices/london-uk.jpg	(from https://www.intellectsoft.net/)
15:12:10	110336/110336	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1af00%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offices/usa-ny.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offices/usa-ny.jpg	(from https://www.intellectsoft.net/)
15:12:10	71550/71550	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1177e%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offices/miami.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offices/miami.jpg	(from https://www.intellectsoft.net/)
15:12:16	837629/837629	---M--	200	added ('OK')	image/png	etag:%22623acea7-cc7fd%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offices/krakow-poland.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offices/krakow-poland.png	(from https://www.intellectsoft.net/)
15:12:17	58484/58484	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:15%20GMT	https://www.intellectsoft.net/services/product-strategy	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/product-strategy.html	(from https://www.intellectsoft.net/)
15:12:19	117981/117981	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:18%20GMT	https://www.intellectsoft.net/services/product-engineering-services	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/product-engineering-services.html	(from https://www.intellectsoft.net/)
15:12:20	56221/56221	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:19%20GMT	https://www.intellectsoft.net/services/architecture	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/architecture.html	(from https://www.intellectsoft.net/)
15:12:20	1036560/1036560	---M--	200	added ('OK')	image/png	etag:%22623acea7-fd110%22	https://www.intellectsoft.net/assets/cbef7669/img/home-offices/sofia-bulgaria.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-offices/sofia-bulgaria.png	(from https://www.intellectsoft.net/)
15:12:20	90592/90592	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:21%20GMT	https://www.intellectsoft.net/services/app-developers	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/app-developers.html	(from https://www.intellectsoft.net/)
15:12:21	56146/56146	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:22%20GMT	https://www.intellectsoft.net/services/security	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/security.html	(from https://www.intellectsoft.net/)
15:12:22	100270/100270	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:22%20GMT	https://www.intellectsoft.net/services/web-development-services	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/web-development-services.html	(from https://www.intellectsoft.net/)
15:12:22	66162/66162	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:23%20GMT	https://www.intellectsoft.net/services/custom-software-development	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/custom-software-development.html	(from https://www.intellectsoft.net/)
15:12:22	78426/78426	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:23%20GMT	https://www.intellectsoft.net/services/outsourcing-software-development-ukraine-services	C:/My%20Web%20Sites/clones/www.intellectsoft.net/services/outsourcing-software-development-ukraine-services.html	(from https://www.intellectsoft.net/)
15:12:23	59081/59081	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:24%20GMT	https://www.intellectsoft.net/solutions/internet-of-things	C:/My%20Web%20Sites/clones/www.intellectsoft.net/solutions/internet-of-things.html	(from https://www.intellectsoft.net/)
15:12:23	59033/59033	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:24%20GMT	https://www.intellectsoft.net/solutions/blockchain	C:/My%20Web%20Sites/clones/www.intellectsoft.net/solutions/blockchain.html	(from https://www.intellectsoft.net/)
15:12:23	53492/53492	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:24%20GMT	https://www.intellectsoft.net/solutions/azure	C:/My%20Web%20Sites/clones/www.intellectsoft.net/solutions/azure.html	(from https://www.intellectsoft.net/)
15:12:24	57100/57100	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:25%20GMT	https://www.intellectsoft.net/sitemap	C:/My%20Web%20Sites/clones/www.intellectsoft.net/sitemap.html	(from https://www.intellectsoft.net/)
15:12:24	64153/64153	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:12:25%20GMT	https://www.intellectsoft.net/solutions	C:/My%20Web%20Sites/clones/www.intellectsoft.net/solutions.html	(from https://www.intellectsoft.net/)
15:12:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Apr%202022%2014:12:25%20GMT	https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction	(from https://www.intellectsoft.net/)
